name,price,link
"Asus VivoBook S14 S433EA Core i5 11th Gen 14"" FHD Laptop","78,000",https://www.startech.com.bd/asus-vivobook-s14-s433ea-core-i5-laptop
"Dell Inspiron 15-5502 Core i5 11th Gen 15.6"" FHD Laptop","77,000",https://www.startech.com.bd/dell-inspiron-15-core-i5-11th-gen-laptop
Asus VivoBook S15 S533EA Core i5 11th Gen 15.6” FHD Laptop with Windows 10,"78,000",https://www.startech.com.bd/asus-vivobook-s15-s533ea-core-i5-11th-gen-laptop
Acer Swift SF314-57 Intel Core i5 10th Gen 14'' FHD Laptop with Genuine Windows 10,"79,500",https://www.startech.com.bd/acer-swift-sf314-57-laptop
"Asus VivoBook S14 S433JQ Core i5 10th Gen MX350 2GB Graphics 14"" FHD Laptop","81,000",https://www.startech.com.bd/asus-vivobook-s14-s433jq-i5-10th-gen-laptop
"Asus VivoBook S14 S433JQ 10th Gen Core i5 MX350 2GB Graphics 14"" FHD Laptop","81,000",https://www.startech.com.bd/asus-vivobook-s14-s433jq-core-i5-10th-gen-laptop
"Microsoft Surface Pro 7 10th Gen Core i5 128GB SSD 12.3"" Touch Display Notebook with Type Cover Keyboard (QWU-00001)","110,000",https://www.startech.com.bd/microsoft-surface-pro-7-core-i5-128gb-ssd-notebook
"Lenovo IdeaPad Slim 3i Core i7 10th Gen MX330 2GB Graphics 15.6"" FHD Laptop","81,000",https://www.startech.com.bd/lenovo-ideapad-slim-3i-core-i7-mx330-laptop
Microsoft Surface Pro 7 10th Gen Core i5 8GB Ram 256GB SSD Touch Platinum Notebook with Win 10,"115,000",https://www.startech.com.bd/microsoft-surface-pro-7-10th-gen-core-i5-notebook
"Dell Latitude 14 3410 Core i7 10th Gen 14"" FHD Laptop","84,000",https://www.startech.com.bd/dell-latitude-3410-core-i7-10th-gen-fhd-laptop
"Microsoft Surface Pro 7 Core i7 10th Gen 16GB Ram 256GB SSD 12.3"" Multi-Touch Display","155,000",https://www.startech.com.bd/microsoft-surface-pro-7-laptop
"Dell Insprion 14 5402 Core i5 11th Gen MX330 2GB Graphics 14"" FHD Laptop","82,000",https://www.startech.com.bd/dell-insprion-14-5402-core-i5-11th-gen-laptop
"Acer Swift SF314-43 Ryzen 5 5500U 14"" Full HD Laptop","81,000",https://www.startech.com.bd/acer-swift-sf314-43-ryzen-5-laptop
Lenovo IdeaPad Slim 5i Core i5 11th Gen 128GB SSD 15.6″ FHD Laptop,"81,500",https://www.startech.com.bd/lenovo-ideapad-slim-5i-core-i5-laptop
"Asus TUF Gaming F15 FX506LH Core i5 GTX 1650 4GB Graphics 15.6"" FHD Gaming Laptop","83,000",https://www.startech.com.bd/asus-tuf-gaming-f15-fx506lh-core-i5-laptop
"Lenovo IdeaPad Slim 3i Core i7 10th Gen 256GB SSD MX330 2GB Graphics 15.6"" FHD Laptop","83,500",https://www.startech.com.bd/lenovo-ideapad-slim-3i-core-i7-10th-gen-mx330-laptop
"Dell Vostro 14 5402 Core i5 11th Gen MX330 2GB Graphics 14"" FHD Laptop","83,500",https://www.startech.com.bd/dell-vostro-14-5402-core-i5-laptop
Asus VivoBook S15 S533EQ Core i5 11th Gen MX350 2GB Graphics 15.6” FHD Laptop,"84,000",https://www.startech.com.bd/asus-vivobook-s15-s533eq-core-i5-11th-gen-laptop
Lenovo IdeaPad Slim 5i Core i5 11th Gen 256GB SSD 15.6″ FHD Laptop,"84,500",https://www.startech.com.bd/lenovo-ideapad-slim-5i-core-i5-fhd-laptop
"Dell Inspiron 13 5301 Core i5 11th Gen MX350 2GB Graphics 13.3"" FHD Laptop","87,000",https://www.startech.com.bd/dell-inspiron-13-5301-core-i5-laptop
"ASUS VivoBook 14 K413EA Core i7 11th Gen 14"" FHD Laptop","88,000",https://www.startech.com.bd/asus-vivobook-14-k413ea-core-i7-11th-gen-laptop
"Avita Admiror Core i5 10th Gen 14"" Full HD Laptop Blazing Brown","87,500",https://www.startech.com.bd/avita-admiror-core-i5-10th-gen-laptop
"Avita Admiror Core i5 10th Gen 14"" Full HD Laptop Delight Pink","87,500",https://www.startech.com.bd/avita-admiror-i5-10th-gen-laptop
"Avita Admiror Core i5 10th Gen 14"" Full HD Laptop Flaming Copper","87,500",https://www.startech.com.bd/avita-admiror-10th-gen-core-i5-laptop
